datas,variacao_carteira,variacao_benchmark
2019-01-01,0.07287323403241423,0.10817299486841056
2019-02-01,-0.036170232815729515,-0.018594383695261563
2019-03-01,-0.005388756215616731,-0.001768078339471041
2019-04-01,-0.011045734247969423,0.009746077989583223
2019-05-01,0.028783866891142738,0.007172588463654387
2019-06-01,0.02999093095466899,0.0405107382826992
2019-07-01,-0.026990608884484527,0.00830915195151179
2019-08-01,-0.028170406100264278,-0.006717803160510317
2019-09-01,0.021415559503836706,0.035715345139568686
2019-10-01,0.03395585512753964,0.023628812831161392
2019-11-01,-0.025861311278540237,0.009438449557456095
2019-12-01,0.033053804191810685,0.06835356502780703
