datas,variacao_carteira,variacao_benchmark
jan21,-0.03334138202381334,-0.02534782900927544
fev21,-0.05063521010968487,-0.04394706889211333
mar21,0.04394493817424015,0.05996219419099204
abr21,0.04275908880382048,0.01928946195260793
mai21,0.07554308569579442,0.06107556893174501
jun21,0.0046269153369566905,0.004626915336956694
jul21,-0.04831245465821224,-0.03943944101828047
ago21,-0.05757289061353489,-0.024810554748241013
set21,-0.126300137486843,-0.06577828659937875
out21,-0.06739052081456119,-0.06739052081456118
nov21,-0.005437078170882979,-0.015447185887899222
dez21,0.028513677930845,0.028513677930845013
