datas,variacao_carteira,variacao_benchmark
jan21,-0.046087260082727385,-0.02534782900927544
fev21,-0.08610396932548181,-0.04394706889211333
mar21,0.02281267971438087,0.05996219419099204
abr21,-0.02298658149626809,0.01928946195260793
mai21,0.03857394765200674,0.06107556893174501
jun21,-0.02667894723491964,0.004626915336956694
jul21,-0.05561995093394549,-0.03943944101828047
ago21,-0.06611155882620794,-0.024810554748241013
set21,-0.10662359315131219,-0.06577828659937875
out21,-0.09472642079228413,-0.06739052081456118
nov21,-0.05060477768598204,-0.015447185887899222
dez21,-0.006562519815704576,0.028513677930845013
