data,maxima,minima,abertura,fechamento_adj,variacao
2022-01-01,34.63999938964844,27.719999313354492,28.540000915527344,21.607532501220703,-0.24290358065598355
2022-02-01,35.290000915527344,31.260000228881836,32.349998474121094,22.70961570739746,-0.29800257253290485
2022-03-01,35.290000915527344,29.5,34.0,22.342256546020508,-0.34287480746998505
2022-04-01,34.79999923706055,29.540000915527344,33.54999923706055,20.224918365478516,-0.39717082487628386
2022-05-01,36.310001373291016,29.1200008392334,30.170000076293945,21.965221405029297,-0.27195156282785515
2022-06-01,31.299999237060547,25.90999984741211,29.899999618530273,22.74310874938965,-0.23936090168727633
2022-07-01,34.65999984741211,26.90999984741211,28.079999923706055,27.8079891204834,-0.009686994443081028
2022-08-01,37.86000061035156,29.079999923706055,34.0,27.058841705322266,-0.20415171454934514
2022-09-01,34.56999969482422,28.579999923706055,33.36000061035156,29.799999237060547,-0.10671466751071797
2022-10-01,34.4900016784668,31.06999969482422,31.90999984741211,33.41999816894531,0.047320536783257414
