datas,variacao_carteira,variacao_benchmark
jan21,-0.07498643332248871,-0.02534782900927544
fev21,-0.08865575780096596,-0.04394706889211333
mar21,0.06887681660717856,0.05996219419099204
abr21,-0.010347893562403138,0.01928946195260793
mai21,0.06157241314840812,0.06107556893174501
jun21,-0.017250357503411088,0.004626915336956694
jul21,-0.020924042082666704,-0.03943944101828047
ago21,-0.036452499143504236,-0.024810554748241013
set21,-0.0991118798535759,-0.06577828659937875
out21,-0.13300684497782528,-0.06739052081456118
nov21,-0.04548474545731393,-0.015447185887899222
dez21,-0.03095159179758897,0.028513677930845013
