datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.039234234478861846,-0.02534782900927544
2021-02-01,-0.09877834288871201,-0.04394706889211333
2021-03-01,0.030380431494789785,0.05996219419099204
2021-04-01,-0.018360118505908914,0.01928946195260793
2021-05-01,0.061598444902903074,0.06107556893174501
2021-06-01,-0.006495827466854525,0.004626915336956694
2021-07-01,-0.07886794814476628,-0.03943944101828047
2021-08-01,-0.0639219232584523,-0.024810554748241013
2021-09-01,-0.09223943358861117,-0.06577828659937875
2021-10-01,-0.04542344015549851,-0.06739052081456118
2021-11-01,-0.01672973762254368,-0.015447185887899222
2021-12-01,-0.003304260493151072,0.028513677930845013
