datas,variacao_carteira,variacao_benchmark
jan21,-0.0686925199524157,-0.02534782900927544
fev21,-0.08038829309171097,-0.04394706889211333
mar21,0.056136536715702345,0.05996219419099204
abr21,-0.004149695964097075,0.01928946195260793
mai21,0.054109010088821775,0.06107556893174501
jun21,-0.018554933826099556,0.004626915336956694
jul21,-0.01814640753885952,-0.03943944101828047
ago21,-0.03988318159015553,-0.024810554748241013
set21,-0.1063555160589903,-0.06577828659937875
out21,-0.14025749667165435,-0.06739052081456118
nov21,-0.05087887433150628,-0.015447185887899222
dez21,-0.021272271584341553,0.028513677930845013
