datas,variacao_carteira,variacao_benchmark
jan21,-0.06139427645165383,-0.02534782900927544
fev21,-0.08020222301395773,-0.04394706889211333
mar21,0.05674983390407101,0.05996219419099204
abr21,-0.008284944353598814,0.01928946195260793
mai21,0.05689164507836415,0.06107556893174501
jun21,-0.021491900775708946,0.004626915336956694
jul21,-0.03726032985831377,-0.03943944101828047
ago21,-0.05193751196927934,-0.024810554748241013
set21,-0.10813490696247238,-0.06577828659937875
out21,-0.10796468999372329,-0.06739052081456118
nov21,-0.04221662300448313,-0.015447185887899222
dez21,-0.016157665012513023,0.028513677930845013
