datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.07441822897444193,-0.02534782900927544
2021-02-01,-0.12433622879978068,-0.04394706889211333
2021-03-01,0.054930974214545375,0.05996219419099204
2021-04-01,-0.025420974348623813,0.01928946195260793
2021-05-01,0.07061060818578849,0.06107556893174501
2021-06-01,0.006814998286515448,0.004626915336956694
2021-07-01,-0.03361135100051828,-0.03943944101828047
2021-08-01,-0.020454602500495488,-0.024810554748241013
2021-09-01,-0.06541316593263306,-0.06577828659937875
2021-10-01,-0.11852108175958263,-0.06739052081456118
2021-11-01,-0.02807321481825437,-0.015447185887899222
2021-12-01,-0.04258380918074862,0.028513677930845013
