datas,variacao_carteira,variacao_benchmark
jan20,-0.0248665180848551,-0.016350776467333034
fev20,-0.0665288960654284,-0.08429074990550364
mar20,-0.28705307031498595,-0.2996355265681949
abr20,0.10750492666559013,0.10265576419991508
mai20,0.08017957085343944,0.08573806536564763
jun20,0.1251384100580842,0.08765947708678988
jul20,0.08932616866000917,0.08257768614167596
ago20,-0.06993510105231979,-0.03443685443044125
set20,-0.07529779956712823,-0.048087178764766265
out20,-0.005626299609184733,-0.006891886178174284
nov20,0.19851027781065597,0.1587774561552869
dez20,0.0964736624216427,0.09558573698081674
