datas,variacao_carteira,variacao_benchmark
jan20,-0.013687894754083822,-0.016350776467333034
fev20,-0.09326034071750092,-0.08429074990550364
mar20,-0.16732058754186319,-0.2996355265681949
abr20,0.13425878427690133,0.10265576419991508
mai20,0.17199804780303807,0.08573806536564763
jun20,0.1019761754451447,0.08765947708678988
jul20,0.08556435932997228,0.08257768614167596
ago20,-0.043406445242438474,-0.03443685443044125
set20,-0.05110361674457243,-0.048087178764766265
out20,-0.015861476990171514,-0.006891886178174284
nov20,0.24756237235779788,0.1587774561552869
dez20,0.09830938024275745,0.09558573698081674
