data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,32.79999923706055,26.670000076293945,27.360000610351562,27.386518478393555,0.0009692203015506968
2021-02-01,35.79999923706055,29.209999084472656,29.270000457763672,28.701143264770508,-0.019434820092128782
2021-03-01,32.4900016784668,27.709999084472656,31.239999771118164,27.267005920410156,-0.12717650063432775
2021-04-01,33.97999954223633,29.299999237060547,29.860000610351562,28.655176162719727,-0.0403491099465738
2021-05-01,35.29999923706055,30.610000610351562,31.18000030517578,31.642961502075195,0.014848017715463716
2021-06-01,40.459999084472656,34.560001373291016,34.77000045776367,33.22419357299805,-0.0444580633998947
2021-07-01,37.90999984741211,31.920000076293945,36.290000915527344,29.48256492614746,-0.18758434328027795
2021-08-01,34.119998931884766,30.1299991607666,31.520000457763672,29.54691505432129,-0.06259788625594367
2021-09-01,35.13999938964844,29.889999389648438,32.209999084472656,33.05036926269531,0.026090350888205088
2021-10-01,39.099998474121094,34.34000015258789,35.29999923706055,36.187225341796875,0.02513388453008386
2021-11-01,42.47999954223633,34.959999084472656,39.13999938964844,33.17319869995117,-0.1524476439127216
2021-12-01,38.65999984741211,32.33000183105469,35.02000045776367,33.87403869628906,-0.03272306529112447
