data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,47.20000076293945,38.380001068115234,45.18000030517578,34.6616325378418,-0.23281026330867485
2021-02-01,43.119998931884766,37.439998626708984,39.84000015258789,33.16709518432617,-0.16749259394338295
2021-03-01,41.5,35.34000015258789,37.56999969482422,35.031219482421875,-0.06757466683589287
2021-04-01,41.380001068115234,37.36000061035156,40.13999938964844,34.17313766479492,-0.1486512659587207
2021-05-01,41.43000030517578,37.380001068115234,38.599998474121094,36.455467224121094,-0.055557806600375265
2021-06-01,46.79999923706055,40.5,41.43000030517578,36.5802001953125,-0.11706010316532399
2021-07-01,42.529998779296875,39.220001220703125,40.61000061035156,36.544071197509766,-0.10012138270703164
2021-08-01,42.59000015258789,39.22999954223633,41.11000061035156,37.880836486816406,-0.07854935722676802
2021-09-01,42.400001525878906,34.220001220703125,42.2599983215332,32.68430709838867,-0.22658995748860036
2021-10-01,38.150001525878906,33.2400016784668,35.65999984741211,31.787960052490234,-0.1085821596043241
2021-11-01,36.970001220703125,32.630001068115234,35.099998474121094,30.438819885253906,-0.13279711656693752
2021-12-01,34.459999084472656,29.84000015258789,33.380001068115234,28.510326385498047,-0.14588599541024966
