data,maxima,minima,abertura,fechamento,variacao
2020-01-01,39.0,29.850000381469727,29.850000381469727,31.549999237060547,0.05695138471911528
2020-02-01,35.099998474121094,26.030000686645508,32.45000076293945,26.889999389648438,-0.17134056217468538
2020-03-01,29.729999542236328,10.0,27.100000381469727,17.219999313354492,-0.36457568003840035
2020-04-01,23.40999984741211,15.479999542236328,16.149999618530273,21.139999389648438,0.30897832129932135
2020-05-01,29.700000762939453,19.40999984741211,21.139999389648438,27.739999771118164,0.3122043789983045
2020-06-01,29.75,22.639999389648438,27.649999618530273,23.219999313354492,-0.16021701143919423
2020-07-01,25.790000915527344,22.799999237060547,23.450000762939453,22.799999237060547,-0.02771861427425509
2020-08-01,25.850000381469727,21.239999771118164,23.06999969482422,21.290000915527344,-0.07715642838505195
2020-09-01,22.889999389648438,19.700000762939453,21.299999237060547,20.790000915527344,-0.023943584028202253
2020-10-01,25.479999542236328,20.360000610351562,20.850000381469727,22.84000015258789,0.09544363236015864
2020-11-01,25.670000076293945,21.6299991607666,22.84000015258789,22.600000381469727,-0.010507870819386611
2020-12-01,24.420000076293945,21.040000915527344,22.90999984741211,23.56999969482422,0.028808374151371385
2021-01-01,25.959999084472656,22.610000610351562,23.56999969482422,24.219999313354492,0.027577413107604243
