data,maxima,minima,abertura,fechamento,variacao
2020-01-01,53.619998931884766,44.880001068115234,47.5,52.709999084472656,0.10968419125205592
2020-02-01,57.630001068115234,49.400001525878906,53.95000076293945,51.88999938964844,-0.03818352815865237
2020-03-01,52.7400016784668,20.110000610351562,50.400001525878906,22.170000076293945,-0.5601190594228393
2020-04-01,31.809999465942383,20.1299991607666,21.200000762939453,30.350000381469727,0.4316037400586204
2020-05-01,30.350000381469727,22.809999465942383,30.350000381469727,28.479999542236328,-0.06161452440623798
2020-06-01,40.5,28.030000686645508,28.030000686645508,33.650001525878906,0.2004994898880244
2020-07-01,36.5,32.5099983215332,33.77000045776367,33.88999938964844,0.003553418130238078
2020-08-01,34.470001220703125,26.649999618530273,34.150001525878906,26.950000762939453,-0.2108345663610962
2020-09-01,30.989999771118164,26.770000457763672,27.0,27.40999984741211,0.01518517953378183
2020-10-01,28.639999389648438,22.6299991607666,27.540000915527344,22.920000076293945,-0.16775601618185107
2020-11-01,33.16999816894531,22.75,22.920000076293945,33.02000045776367,0.44066319144196303
2020-12-01,38.150001525878906,31.3700008392334,34.18000030517578,32.91999816894531,-0.03686372513108697
2021-01-01,35.95000076293945,31.739999771118164,32.91999816894531,33.54999923706055,0.01913733606186948
