data,maxima,minima,abertura,fechamento,variacao
2020-01-01,42.470001220703125,36.79999923706055,37.79999923706055,39.220001220703125,0.037566190801674795
2020-02-01,39.779998779296875,32.11000061035156,39.119998931884766,34.529998779296875,-0.1173312954476287
2020-03-01,36.5,14.800000190734863,34.84000015258789,23.860000610351562,-0.3151549797401692
2020-04-01,28.56999969482422,20.280000686645508,22.530000686645508,24.25,0.07634262143516085
2020-05-01,29.549999237060547,19.540000915527344,24.25,27.969999313354492,0.15340203354039142
2020-06-01,32.310001373291016,28.209999084472656,28.6299991607666,31.0,0.08278033212383576
2020-07-01,41.33000183105469,31.25,31.25,36.939998626708984,0.1820799560546875
2020-08-01,39.5,30.600000381469727,37.36000061035156,35.5099983215332,-0.0495182617396898
2020-09-01,38.5,29.719999313354492,36.099998474121094,30.31999969482422,-0.16011077627718923
2020-10-01,34.900001525878906,29.360000610351562,30.389999389648438,31.059999465942383,0.022046728849957245
2020-11-01,35.63999938964844,30.780000686645508,31.059999465942383,31.059999465942383,0.0
2020-12-01,39.400001525878906,30.850000381469727,31.489999771118164,36.66999816894531,0.16449661592497414
2021-01-01,37.400001525878906,26.520000457763672,36.66999816894531,28.690000534057617,-0.2176165266799961
