data,maxima,minima,abertura,fechamento,variacao
2021-01-01,23.479337692260742,19.917354583740234,22.429752349853516,20.446279525756836,-0.08843043798072221
2021-02-01,21.942148208618164,18.933883666992188,20.809917449951172,19.008264541625977,-0.08657664849744143
2021-03-01,22.710742950439453,17.727272033691406,19.338842391967773,22.123966217041016,0.1440170910245393
2021-04-01,22.46363639831543,20.710742950439453,22.223140716552734,21.68181800842285,-0.024358515073734956
2021-05-01,24.245454788208008,21.03636360168457,21.96363639831543,24.07272720336914,0.09602648517781301
2021-06-01,26.209089279174805,23.336362838745117,24.299999237060547,23.39090919494629,-0.037411114018793115
2021-07-01,23.636362075805664,21.600000381469727,23.39090919494629,22.045454025268555,-0.05752043062817011
2021-08-01,22.836362838745117,20.381818771362305,22.372726440429688,21.045454025268555,-0.05932546570464576
2021-09-01,21.363636016845703,17.409090042114258,21.16363525390625,18.936363220214844,-0.10524052257422602
2021-10-01,19.872726440429688,17.918180465698242,19.009090423583984,18.09090805053711,-0.04830227815149508
2021-11-01,19.545454025268555,17.318180084228516,18.399999618530273,18.100000381469727,-0.016304306700007952
2021-12-01,19.77272605895996,17.218181610107422,18.372726440429688,17.46363639831543,-0.04948041027344642
2022-01-01,20.909090042114258,17.59090805053711,17.64545440673828,20.727272033691406,0.17465221104061052
