data,maxima,minima,abertura,fechamento,variacao
2021-02-01,28.962499618530273,23.8125,24.447500228881836,25.584999084472656,0.04652822762823823
2021-03-01,26.170000076293945,21.649999618530273,25.75,24.262500762939453,-0.05776696066254551
2021-04-01,27.03499984741211,23.3799991607666,24.309999465942383,26.75,0.1003702421909136
2021-05-01,31.4424991607666,26.677499771118164,27.372499465942383,31.012500762939453,0.13298023081619054
2021-06-01,31.447500228881836,29.225000381469727,31.447500228881836,30.514999389648438,-0.02965262206682413
2021-07-01,32.72999954223633,28.799999237060547,30.489999771118164,29.149999618530273,-0.043948841018267695
2021-08-01,32.650001525878906,26.729999542236328,29.899999618530273,28.43000030517578,-0.04916385726117108
2021-09-01,28.489999771118164,24.90999984741211,28.360000610351562,25.0,-0.11847674675737288
2021-10-01,26.329999923706055,21.479999542236328,25.190000534057617,22.649999618530273,-0.1008336983595212
2021-11-01,24.780000686645508,19.5,23.139999389648438,20.65999984741211,-0.10717370819576354
2021-12-01,23.59000015258789,20.40999984741211,21.170000076293945,20.969999313354492,-0.009447367133617204
