data,maxima,minima,abertura,fechamento,variacao
2021-01-01,46.599998474121094,43.08000183105469,46.5,45.20000076293945,-0.02795697284001176
2021-02-01,49.38999938964844,43.79999923706055,45.79999923706055,44.0,-0.03930129404028503
2021-03-01,47.25,42.09000015258789,43.70000076293945,44.22999954223633,0.012128118307639704
2021-04-01,45.18000030517578,42.599998474121094,44.43000030517578,43.20000076293945,-0.027683986805938463
2021-05-01,44.7599983215332,42.22999954223633,43.0,44.20000076293945,0.027906994486964026
2021-06-01,47.54999923706055,41.81999969482422,44.310001373291016,42.0,-0.052132730798862666
2021-07-01,42.689998626708984,40.34000015258789,41.77000045776367,41.209999084472656,-0.013406783987404284
2021-08-01,44.290000915527344,40.810001373291016,41.43000030517578,43.72999954223633,0.05551530823361379
2021-09-01,44.04999923706055,40.779998779296875,43.709999084472656,42.869998931884766,-0.019217574243470724
2021-10-01,46.900001525878906,41.97999954223633,42.40999984741211,45.52000045776367,0.07333177603256552
2021-11-01,54.119998931884766,45.58000183105469,46.0,50.290000915527344,0.09326088946798573
2021-12-01,51.310001373291016,47.65999984741211,49.79999923706055,48.43000030517578,-0.027510019134000894
