data,maxima,minima,abertura,fechamento,variacao
2021-03-29,20.3700008392334,20.010000228881836,20.200000762939453,20.15999984741211,-0.0019802432681454473
2021-04-05,20.959999084472656,20.15999984741211,20.299999237060547,20.309999465942383,0.0004926221309200392
2021-04-12,21.239999771118164,19.860000610351562,20.3700008392334,21.010000228881836,0.03141872181054476
2021-04-19,21.350000381469727,20.459999084472656,21.110000610351562,21.059999465942383,-0.002368599856158269
2021-04-26,21.399999618530273,19.670000076293945,21.09000015258789,20.0,-0.051683269070727816
2021-05-03,21.389999389648438,19.809999465942383,20.020000457763672,21.34000015258789,0.0659340491829174
2021-05-10,21.649999618530273,20.200000762939453,21.139999389648438,20.950000762939453,-0.008987636338439084
2021-05-17,21.030000686645508,19.860000610351562,20.920000076293945,19.969999313354492,-0.04541112616992635
2021-05-24,20.989999771118164,20.0,20.0,20.8799991607666,0.04399995803833008
2021-05-31,22.0,20.459999084472656,20.799999237060547,21.68000030517578,0.042307745211225115
