data,maxima,minima,abertura,fechamento,variacao
2021-03-29,42.62727355957031,40.845455169677734,40.909088134765625,42.51818084716797,0.03933338008174507
2021-04-05,44.436363220214844,41.09090805053711,42.88181686401367,43.20000076293945,0.007420019070899034
2021-04-12,45.60908889770508,43.19091033935547,43.4636344909668,44.38181686401367,0.021125301273129934
2021-04-19,47.154544830322266,43.80908966064453,44.38181686401367,45.88181686401367,0.03379762492815504
2021-04-26,47.03636169433594,44.09090805053711,46.02727127075195,44.35454559326172,-0.036342056161673186
2021-05-03,48.85454559326172,44.5,44.5,47.53636169433594,0.06823284706372894
2021-05-10,51.599998474121094,45.0,47.9636344909668,45.73636245727539,-0.04643668181799022
2021-05-17,46.51818084716797,43.37272644042969,45.85454559326172,43.990909576416016,-0.040642339657588115
2021-05-24,47.09090805053711,42.727272033691406,43.4636344909668,46.59090805053711,0.07195149683628656
2021-05-31,49.345455169677734,45.990909576416016,47.23636245727539,46.9636344909668,-0.005773686882754197
