datas,variacao_carteira,variacao_benchmark
2020-01-01,-0.02621234442308047,-0.016350776467333034
2020-02-01,-0.06673825910113713,-0.08429074990550364
2020-03-01,-0.26279119226966596,-0.2996355265681949
2020-04-01,0.0878771991342245,0.10265576419991508
2020-05-01,0.08003573699363116,0.08573806536564763
2020-06-01,0.12450381138531871,0.08765947708678988
2020-07-01,0.09337951664775347,0.08257768614167596
2020-08-01,-0.07128118872897013,-0.03443685443044125
2020-09-01,-0.0694307973207769,-0.048087178764766265
2020-10-01,-0.0011262201725947938,-0.006891886178174284
2020-11-01,0.19562179045381575,0.1587774561552869
2020-12-01,0.09503799191904799,0.09558573698081674
