data,maxima,minima,abertura,fechamento,variacao
2019-01-01,38.0,34.34000015258789,36.0,37.11000061035156,0.0308333502875434
2019-02-01,39.47999954223633,35.7599983215332,36.91999816894531,37.650001525878906,0.019772572945239875
2019-03-01,42.880001068115234,35.75,37.52000045776367,38.27000045776367,0.01998933877530935
2019-04-01,39.290000915527344,31.1299991607666,38.599998474121094,34.0,-0.11917094963630911
2019-05-01,40.0,32.11000061035156,34.0,39.20000076293945,0.15294119890998392
2019-06-01,45.869998931884766,38.880001068115234,39.5,43.290000915527344,0.09594939026651503
2019-07-01,53.56999969482422,41.84000015258789,43.5,51.779998779296875,0.1903447995240661
2019-08-01,56.68000030517578,44.880001068115234,52.29999923706055,47.099998474121094,-0.09942640227142979
2019-09-01,52.56999969482422,45.70000076293945,47.47999954223633,49.709999084472656,0.04696713487228678
2019-10-01,53.63999938964844,46.709999084472656,50.09000015258789,52.52000045776367,0.04851268312584015
2019-11-01,54.66999816894531,47.70000076293945,52.849998474121094,53.099998474121094,0.004730369105354218
2019-12-01,58.79999923706055,52.2400016784668,52.900001525878906,58.279998779296875,0.10170126839762096
