data,maxima,minima,abertura,fechamento,variacao
2019-01-01,42.130001068115234,39.52000045776367,41.290000915527344,41.599998474121094,0.007507811860502372
2019-02-01,43.97999954223633,40.04999923706055,41.95000076293945,43.130001068115234,0.02812873143540554
2019-03-01,44.97999954223633,42.0,42.689998626708984,44.0,0.03068637656201314
2019-04-01,46.0,40.33000183105469,44.0,41.70000076293945,-0.052272709933194245
2019-05-01,42.869998931884766,40.349998474121094,41.70000076293945,42.7599983215332,0.02541960525659785
2019-06-01,44.349998474121094,41.290000915527344,42.2599983215332,42.25,-0.00023659067511388354
2019-07-01,46.7400016784668,41.52000045776367,42.060001373291016,45.0,0.06990010772029943
2019-08-01,46.209999084472656,42.709999084472656,44.9900016784668,45.970001220703125,0.021782607372192595
2019-09-01,47.41999816894531,43.2400016784668,45.369998931884766,44.720001220703125,-0.014326597453914429
2019-10-01,46.79999923706055,43.0,45.0099983215332,44.5,-0.011330778505921764
2019-11-01,46.84000015258789,44.2400016784668,44.52000045776367,46.29999923706055,0.039982002717757564
2019-12-01,50.4900016784668,45.970001220703125,46.5,49.040000915527344,0.05462367560273858
