datas,variacao_carteira,variacao_benchmark
abr22,-0.01047967285439649,0.013074891042574643
mai22,0.013332042005718987,-0.0267091116978835
jun22,-0.05033426295388383,-0.018069641649763355
jul22,-0.030543634471883744,-0.04393107366029162
ago22,-0.0021628855111517423,-0.028817847079053268
set22,0.040479749205529984,-0.0254088026993956
out22,0.039406658983902616,0.01726778867651676
nov22,0.025987525279733636,-0.001812577632607996
dez22,-0.0615980568209431,0.031723502304147465
jan23,-0.017370809694045555,0.004010934038447795
