datas,variacao_carteira,variacao_benchmark
abr22,-0.012997327432898173,0.013074891042574643
mai22,0.01619890820718981,-0.0267091116978835
jun22,-0.04993598355228368,-0.018069641649763355
jul22,-0.022815300981564608,-0.04393107366029162
ago22,-0.007530237752336839,-0.028817847079053268
set22,0.05335807245222645,-0.0254088026993956
out22,0.046423365575835235,0.01726778867651676
nov22,0.024704382333155438,-0.001812577632607996
dez22,-0.07275338370446384,0.031723502304147465
jan23,-0.023598940387058037,0.004010934038447795
