datas,variacao_carteira,variacao_benchmark
abr22,-0.012260444522019283,0.013074891042574645
mai22,0.01918128396603271,-0.026709111697883505
jun22,-0.05649015345311614,-0.018069641649763355
jul22,-0.02072522461230532,-0.043931073660291614
ago22,-0.007341201464472431,-0.028817847079053268
set22,0.05436679933717688,-0.0254088026993956
out22,0.04369195041048569,0.01726778867651676
nov22,0.024319451216805708,-0.0018125776326079956
dez22,-0.07908683399530762,0.031723502304147465
jan23,-0.024924485753533197,0.004010934038447795
