datas,variacao_carteira,variacao_benchmark
jan21,-0.030882554455779535,-0.02534782900927544
fev21,-0.07821650945179259,-0.04394706889211333
mar21,0.0413322239101402,0.05996219419099204
abr21,0.0324167174403953,0.019289461952607934
mai21,0.09062041659387393,0.061075568931745004
jun21,0.024952411776559158,0.004626915336956694
jul21,-0.06825890120548589,-0.039439441018280466
ago21,-0.04915224810539506,-0.024810554748241013
set21,-0.10004772715905798,-0.06577828659937875
out21,-0.03418115605812471,-0.06739052081456118
nov21,0.018822254671780038,-0.015447185887899222
dez21,0.0210879875959637,0.02851367793084501
