data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,91.81999969482422,66.86000061035156,75.61000061035156,80.69908905029297,0.06730708105886025
2021-02-01,96.69999694824219,81.19999694824219,84.45999908447266,80.38539123535156,-0.048243048701029176
2021-03-01,83.94999694824219,58.18000030517578,82.68000030517578,59.553810119628906,-0.27970718553685314
2021-04-01,69.69999694824219,60.5099983215332,61.09000015258789,65.99444580078125,0.08028229883685141
2021-05-01,68.7300033569336,55.7599983215332,67.76000213623047,58.5734977722168,-0.13557414513571506
2021-06-01,74.1500015258789,59.83000183105469,60.09000015258789,64.95531463623047,0.0809671238357127
2021-07-01,70.18000030517578,49.099998474121094,66.93000030517578,48.133201599121094,-0.28084265083442866
2021-08-01,51.27000045776367,38.45000076293945,50.20000076293945,40.54560470581055,-0.19231864363349452
2021-09-01,44.150001525878906,30.450000762939453,42.0099983215332,30.311172485351562,-0.27847717932864413
2021-10-01,40.38999938964844,29.229999542236328,31.0,29.115196228027344,-0.0608001216765373
2021-11-01,39.459999084472656,29.68000030517578,30.260000228881836,29.722986221313477,-0.017746662376287862
2021-12-01,32.779998779296875,25.780000686645508,31.209999084472656,30.909162521362305,-0.009639108360628607
