data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,45.68000030517578,42.349998474121094,43.939998626708984,37.898136138916016,-0.13750256432917626
2021-02-01,46.599998474121094,41.04999923706055,43.52000045776367,36.30140686035156,-0.16586841731350124
2021-03-01,42.7400016784668,38.310001373291016,41.2599983215332,36.90128707885742,-0.10564012166721323
2021-04-01,42.470001220703125,40.66999816894531,41.88999938964844,35.87795639038086,-0.1435197681275983
2021-05-01,41.27000045776367,38.470001220703125,40.86000061035156,35.11741256713867,-0.1405430239214938
2021-06-01,42.04999923706055,38.90999984741211,40.02000045776367,35.20771408081055,-0.1202470345304448
2021-07-01,40.369998931884766,37.90999984741211,39.150001525878906,34.110565185546875,-0.12872122972973235
2021-08-01,38.91999816894531,36.619998931884766,38.27000045776367,33.76883316040039,-0.11761607639202808
2021-09-01,39.630001068115234,37.459999084472656,37.7400016784668,35.49154281616211,-0.05957760366469682
2021-10-01,39.79999923706055,36.61000061035156,37.5099983215332,36.86534881591797,-0.017186071299959596
2021-11-01,40.439998626708984,38.27000045776367,39.41999816894531,36.505313873291016,-0.07393922960530365
2021-12-01,40.09000015258789,38.209999084472656,38.630001068115234,36.647430419921875,-0.05132204487122706
