data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,46.93000030517578,37.0,37.869998931884766,40.75249481201172,0.07611555218978437
2021-02-01,45.040000915527344,39.005001068115234,42.70500183105469,37.96076583862305,-0.11109321599376856
2021-03-01,39.95000076293945,34.560001373291016,39.459999084472656,36.26334762573242,-0.08100992227336627
2021-04-01,39.349998474121094,34.5,37.63999938964844,34.22428512573242,-0.09074692665524825
2021-05-01,35.25,31.139999389648438,35.0,33.38359069824219,-0.04618312290736607
2021-06-01,35.900001525878906,32.849998474121094,34.400001525878906,32.93390655517578,-0.04261903795557075
2021-07-01,37.70000076293945,33.470001220703125,33.849998474121094,34.9299430847168,0.03190383040700399
2021-08-01,37.36000061035156,33.02000045776367,36.25,34.78321838378906,-0.04046294113685345
2021-09-01,41.650001525878906,35.0099983215332,35.689998626708984,38.93678665161133,0.0909719291071246
2021-10-01,41.150001525878906,36.369998931884766,39.779998779296875,36.37100601196289,-0.08569615062703728
2021-11-01,38.349998474121094,31.579999923706055,37.5099983215332,31.682090759277344,-0.15536944342944045
2021-12-01,37.11000061035156,32.15999984741211,32.58000183105469,32.527469635009766,-0.0016124061722688151
