data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,25.139999389648438,22.799999237060547,23.65999984741211,20.89923095703125,-0.1166850764237358
2021-02-01,27.8799991607666,23.780000686645508,24.360000610351562,22.316713333129883,-0.08387878596166386
2021-03-01,30.280000686645508,26.09000015258789,26.25,26.17157554626465,-0.0029875982375372023
2021-04-01,36.119998931884766,29.8799991607666,30.3799991607666,26.033283233642578,-0.14307821090191036
2021-05-01,31.959999084472656,29.010000228881836,30.0,27.014232635498047,-0.09952557881673177
2021-06-01,31.190000534057617,27.59000015258789,30.40999984741211,25.98724937438965,-0.14543737241744303
2021-07-01,32.45000076293945,28.1200008392334,29.200000762939453,28.621692657470703,-0.01980507158762601
2021-08-01,33.709999084472656,29.65999984741211,32.5,27.83582305908203,-0.1435131366436298
2021-09-01,37.95000076293945,30.040000915527344,31.0,34.18489074707031,0.10273841119581653
2021-10-01,39.779998779296875,35.56999969482422,38.38999938964844,36.01079177856445,-0.0619746717611441
2021-11-01,39.470001220703125,34.06999969482422,39.189998626708984,32.87541198730469,-0.16112750346208854
2021-12-01,38.95000076293945,33.06999969482422,35.9900016784668,35.93303680419922,-0.0015827972106392208
