data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,24.329999923706055,20.540000915527344,22.1299991607666,20.78704833984375,-0.06068463044968008
2021-02-01,24.280000686645508,19.75,23.709999084472656,17.802146911621094,-0.2491713370297231
2021-03-01,22.729999542236328,18.200000762939453,20.020000457763672,19.732501983642578,-0.014360562814552936
2021-04-01,23.5,21.43000030517578,22.110000610351562,20.116785049438477,-0.09014995503798824
2021-05-01,26.100000381469727,22.3799991607666,22.510000228881836,24.71891975402832,0.0981305865253743
2021-06-01,28.09000015258789,25.8700008392334,26.0,25.562047958374023,-0.01684430929330679
2021-07-01,29.93000030517578,27.040000915527344,27.299999237060547,27.14291000366211,-0.005754184534378458
2021-08-01,29.260000228881836,25.3700008392334,28.809999465942383,26.050676345825195,-0.09577657657991662
2021-09-01,27.299999237060547,23.329999923706055,27.110000610351562,22.50571632385254,-0.1698371148225258
2021-10-01,25.739999771118164,20.190000534057617,23.65999984741211,20.365402221679688,-0.13924757595012324
2021-11-01,23.81999969482422,20.799999237060547,21.25,21.122554779052734,-0.005997422162224265
2021-12-01,23.600000381469727,20.760000228881836,21.989999771118164,20.491596221923828,-0.06814022577491569
