data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,35.95000076293945,31.739999771118164,32.91999816894531,32.775142669677734,-0.004400228047528442
2021-02-01,35.4900016784668,29.6299991607666,33.900001525878906,29.42436408996582,-0.1320246971816928
2021-03-01,30.149999618530273,26.110000610351562,30.110000610351562,26.09311866760254,-0.1334069033983365
2021-04-01,33.060001373291016,26.329999923706055,26.920000076293945,28.584224700927734,0.06182112258236299
2021-05-01,34.439998626708984,27.18000030517578,29.139999389648438,32.653076171875,0.1205585743242854
2021-06-01,35.95000076293945,32.2400016784668,33.36000061035156,32.59352493286133,-0.022975889192651814
2021-07-01,33.119998931884766,28.219999313354492,32.810001373291016,28.047901153564453,-0.14514172570572187
2021-08-01,28.920000076293945,22.989999771118164,28.3700008392334,25.397939682006836,-0.10476070036333747
2021-09-01,26.309999465942383,22.440000534057617,25.799999237060547,23.581674575805664,-0.08598157856021788
2021-10-01,27.670000076293945,20.670000076293945,23.59000015258789,20.703439712524414,-0.12236373130107049
2021-11-01,25.6299991607666,20.34000015258789,21.040000915527344,21.66615867614746,0.029760348544377584
2021-12-01,24.739999771118164,20.010000228881836,21.959999084472656,20.435466766357422,-0.06942315034945477
