data,maxima,minima,abertura,fechamento_adj,variacao
2021-01-01,32.34000015258789,27.09000015258789,28.850000381469727,15.375627517700195,-0.4670493131925254
2021-02-01,30.950000762939453,21.350000381469727,27.809999465942383,12.461404800415039,-0.5519092038935152
2021-03-01,24.1200008392334,20.600000381469727,22.65999984741211,13.468443870544434,-0.4056291279241734
2021-04-01,24.43000030517578,22.43000030517578,24.1299991607666,12.995865821838379,-0.4614228647397307
2021-05-01,26.860000610351562,22.479999542236328,23.170000076293945,15.502644538879395,-0.33091737212635125
2021-06-01,30.489999771118164,26.770000457763672,27.200000762939453,17.620080947875977,-0.3522029244983077
2021-07-01,30.84000015258789,26.329999923706055,30.540000915527344,15.997102737426758,-0.47619180557085683
2021-08-01,30.049999237060547,26.440000534057617,27.639999389648438,16.241418838500977,-0.4123943850525694
2021-09-01,28.829999923706055,24.5,28.100000381469727,17.325559616088867,-0.383432050502247
2021-10-01,30.889999389648438,26.81999969482422,27.989999771118164,17.030132293701172,-0.3915636858534765
2021-11-01,30.700000762939453,26.540000915527344,28.229999542236328,18.550350189208984,-0.3428852111224845
2021-12-01,32.040000915527344,26.899999618530273,30.459999084472656,18.876550674438477,-0.38028393822043743
