datas,variacao_carteira,variacao_benchmark
abr21,-0.02855972702769535,-0.011925174033812285
mai21,0.003367392564904548,0.020891534070205272
jun21,0.016154220344334242,0.029347022377848225
jul21,-0.02373895173329532,-0.004838336801083259
ago21,-0.028792920389923916,-0.013606119435180116
set21,0.01746304017560312,0.025951862531630676
out21,0.02027800222636576,-0.0012864845376030414
nov21,-0.0157135845186625,0.005841811617984903
dez21,0.008244987618314778,0.0242185460715218
jan22,0.009886173239347972,0.03217559592548642
