datas,variacao_carteira,variacao_benchmark
abr21,-0.019694798392290387,-0.011925174033812285
mai21,0.01902401422419723,0.020891534070205272
jun21,0.03383067908544922,0.029347022377848225
jul21,-0.0175058111598419,-0.004838336801083259
ago21,-0.020717214318297712,-0.013606119435180116
set21,0.035432378826648,0.025951862531630676
out21,-0.027565901294612286,-0.0012864845376030414
nov21,-0.020132242265218155,0.005841811617984903
dez21,0.019985359769728928,0.0242185460715218
jan22,0.011558928228003506,0.03217559592548642
