datas,variacao_carteira,variacao_benchmark
jan21,-0.021367176589356503,-0.016350776467333034
fev21,-0.023766261883173084,-0.08429074990550364
mar21,0.03205239989098668,-0.2996355265681949
abr21,0.03694730632919564,0.10265576419991508
mai21,0.05055220766811695,0.08573806536564763
jun21,-0.02844409318978585,0.08765947708678987
jul21,-0.05894736081365595,0.08257768614167596
ago21,-0.09043386470858306,-0.03443685443044125
set21,-0.15708809814250668,-0.04808717876476626
out21,-0.059916744437529035,-0.006891886178174284
nov21,-0.03002841085171204,0.1587774561552869
dez21,0.04466491989769012,0.09558573698081674
