data,maxima,minima,abertura,fechamento,variacao
2020-09-28,30.600000381469727,29.56999969482422,29.610000610351562,30.299999237060547,0.02330289133691416
2020-10-05,32.09000015258789,30.079999923706055,30.34000015258789,30.899999618530273,0.01845746417686214
2020-10-12,31.510000228881836,30.059999465942383,30.899999618530273,30.440000534057617,-0.014886701946649915
2020-10-19,31.489999771118164,30.329999923706055,30.540000915527344,31.1299991607666,0.019318867961765095
2020-10-26,31.90999984741211,27.739999771118164,31.299999237060547,27.899999618530273,-0.10862618854330601
2020-11-02,31.520000457763672,27.030000686645508,27.899999618530273,31.520000457763672,0.12974913579672995
2020-11-09,32.18000030517578,28.600000381469727,32.029998779296875,29.65999984741211,-0.0739931009119068
2020-11-16,31.950000762939453,28.959999084472656,29.829999923706055,31.280000686645508,0.04860880880482772
2020-11-23,32.380001068115234,29.989999771118164,31.399999618530273,31.719999313354492,0.010191073207382315
2020-11-30,32.45000076293945,31.020000457763672,31.780000686645508,31.540000915527344,-0.007551912080952724
