data,maxima,minima,abertura,fechamento,variacao
2020-09-28,16.299999237060547,14.789999961853027,15.899999618530273,14.880000114440918,-0.06415091374597402
2020-10-05,16.170000076293945,14.369999885559082,14.859999656677246,15.569999694824219,0.0477792768876639
2020-10-12,16.010000228881836,14.960000038146973,15.569999694824219,15.109999656677246,-0.029543997891013828
2020-10-19,15.970000267028809,14.75,15.15999984741211,15.069999694824219,-0.00593668558665943
2020-10-26,15.050000190734863,11.720000267028809,15.010000228881836,12.279999732971191,-0.18187877776694844
2020-11-02,13.579999923706055,11.850000381469727,12.279999732971191,13.569999694824219,0.10504885911271165
2020-11-09,15.430000305175781,13.710000038146973,15.119999885559082,14.460000038146973,-0.04365078388938791
2020-11-16,17.059999465942383,14.100000381469727,14.800000190734863,16.040000915527344,0.08378383167648533
2020-11-23,18.5,16.020000457763672,16.399999618530273,17.950000762939453,0.09451226710138709
2020-11-30,19.399999618530273,17.850000381469727,17.93000030517578,19.34000015258789,0.0786391424101142
