datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.054996064971280394,-0.02534782900927544
2021-02-01,-0.07754110191925367,-0.04394706889211333
2021-03-01,0.07228391040614573,0.05996219419099204
2021-04-01,-0.015252878907339038,0.01928946195260793
2021-05-01,0.06608935109242547,0.06107556893174501
2021-06-01,-0.030387995388810634,0.004626915336956694
2021-07-01,-0.06683472264253397,-0.03943944101828047
2021-08-01,-0.0720011778360843,-0.024810554748241013
2021-09-01,-0.1134331869182705,-0.06577828659937875
2021-10-01,-0.05342739810691341,-0.06739052081456118
2021-11-01,-0.027298357103509793,-0.015447185887899222
2021-12-01,-0.012719702336073141,0.028513677930845013
