datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.060324801386960954,-0.02534782900927544
2021-02-01,-0.08841416794411044,-0.04394706889211333
2021-03-01,0.07927849116960466,0.05996219419099204
2021-04-01,-0.02189308439030732,0.01928946195260793
2021-05-01,0.07185808541596328,0.06107556893174501
2021-06-01,-0.026415848281990863,0.004626915336956694
2021-07-01,-0.06849246453150534,-0.03943944101828047
2021-08-01,-0.06632576493433885,-0.024810554748241013
2021-09-01,-0.10355036816645162,-0.06577828659937875
2021-10-01,-0.05013512391624102,-0.06739052081456118
2021-11-01,-0.02264760595774902,-0.015447185887899222
2021-12-01,-0.022039689444160623,0.028513677930845013
