datas,variacao_carteira,variacao_benchmark
2020-01-01,-0.05370636646865301,-0.016350776467333034
2020-02-01,-0.04697911040142361,-0.08429074990550364
2020-03-01,-0.23462729855917533,-0.2996355265681949
2020-04-01,0.07326182178903341,0.10265576419991508
2020-05-01,0.07915179416811995,0.08573806536564763
2020-06-01,0.11710615412450563,0.08765947708678988
2020-07-01,0.0675323063466795,0.08257768614167596
2020-08-01,-0.09105071034034692,-0.03443685443044125
2020-09-01,-0.056324972265857996,-0.048087178764766265
2020-10-01,0.008046791939654921,-0.006891886178174284
2020-11-01,0.2054899776119281,0.1587774561552869
2020-12-01,0.08851702766285967,0.09558573698081674
