data,maxima,minima,abertura,fechamento,variacao
2020-01-01,15.430000305175781,11.170000076293945,11.170000076293945,14.0,0.2533571982431902
2020-02-01,16.639999389648438,13.029999732971191,14.25,13.8100004196167,-0.03087716353567023
2020-03-01,15.140000343322754,4.110000133514404,14.0,5.28000020980835,-0.6228571278708321
2020-04-01,9.8100004196167,3.9600000381469727,4.659999847412109,9.180000305175781,0.969957211538068
2020-05-01,12.899999618530273,8.140000343322754,9.180000305175781,12.399999618530273,0.35076244077454144
2020-06-01,16.65999984741211,12.239999771118164,12.3100004196167,15.3100004196167,0.24370429713546768
2020-07-01,22.360000610351562,15.109999656677246,15.649999618530273,19.520000457763672,0.2472844047006334
2020-08-01,21.149999618530273,17.34000015258789,19.889999389648438,20.5,0.030668709354965167
2020-09-01,20.760000228881836,16.649999618530273,20.670000076293945,17.350000381469727,-0.16061923960183566
2020-10-01,20.479999542236328,16.549999237060547,17.399999618530273,17.15999984741211,-0.013793090596540837
2020-11-01,19.899999618530273,16.8700008392334,17.15999984741211,17.75,0.0343822935800823
2020-12-01,18.139999389648438,14.710000038146973,18.0,16.15999984741211,-0.10222223069932726
2021-01-01,16.15999984741211,16.15999984741211,16.15999984741211,16.15999984741211,0.0
