datas,variacao_carteira,variacao_benchmark
2020-01-01,0.01625995469261883,-0.016350776467333034
2020-02-01,-0.06758070922578913,-0.08429074990550364
2020-03-01,-0.27941343901993704,-0.2996355265681949
2020-04-01,0.17344625103970768,0.10265576419991508
2020-05-01,0.15091531377024403,0.08573806536564763
2020-06-01,0.13735959153682523,0.08765947708678988
2020-07-01,0.08874007453296284,0.08257768614167596
2020-08-01,-0.05362434528979647,-0.03443685443044125
2020-09-01,-0.07748941978745591,-0.048087178764766265
2020-10-01,-0.038167113709051514,-0.006891886178174284
2020-11-01,0.20982454856580046,0.1587774561552869
2020-12-01,0.09999521342275702,0.09558573698081674
