datas,variacao_carteira,variacao_benchmark
2021-09-27,0.021032965310783223,0.017300414489097134
2021-10-04,-0.010375405898469076,-0.0005934455270150575
2021-10-11,0.015134237823008309,0.01607671446549799
2021-10-18,-0.04222600475029986,-0.07284098144739941
2021-10-25,-0.021891548300719543,-0.026312818679561232
2021-11-01,-0.024177008650353958,0.012655293003844893
2021-11-08,0.01736487128427658,0.01419522246813707
2021-11-15,-0.03333272683362508,-0.031043108636774
2021-11-22,0.02149638736498394,-0.007880740711984163
2021-11-29,-0.005447016224246693,0.021902237178044938
