datas,variacao_carteira,variacao_benchmark
2021-09-27,0.02269979322973792,0.017300414489097134
2021-10-04,0.0054998609301228265,-0.0005934455270150575
2021-10-11,0.01790391403544396,0.01607671446549799
2021-10-18,-0.05024544202483236,-0.07284098144739941
2021-10-25,-0.04354407766205194,-0.026312818679561232
2021-11-01,-0.032335157795082906,0.012655293003844893
2021-11-08,0.05267135834909402,0.01419522246813707
2021-11-15,-0.033403948782889374,-0.031043108636774
2021-11-22,0.014173297218250074,-0.007880740711984163
2021-11-29,-0.009769589629638082,0.021902237178044938
