datas,variacao_carteira,variacao_benchmark
2021-09-27,0.023187761284214375,0.017300414489097134
2021-10-04,-0.013273507513784354,-0.0005934455270150575
2021-10-11,0.020724545853192108,0.01607671446549799
2021-10-18,-0.04222697692964989,-0.07284098144739941
2021-10-25,-0.029319028400072573,-0.026312818679561232
2021-11-01,-0.015917589803252027,0.012655293003844893
2021-11-08,0.029820288719631785,0.01419522246813707
2021-11-15,-0.03056726731646535,-0.031043108636774
2021-11-22,0.007916386863322217,-0.007880740711984163
2021-11-29,-0.009087899988347923,0.021902237178044938
