datas,variacao_carteira,variacao_benchmark
2021-09-27,0.026264453654147746,0.017300414489097134
2021-10-04,-0.009907565595828767,-0.0005934455270150575
2021-10-11,0.02576064489544792,0.01607671446549799
2021-10-18,-0.04485098323980004,-0.07284098144739941
2021-10-25,-0.04094743465325085,-0.026312818679561232
2021-11-01,-0.011056622420621904,0.012655293003844893
2021-11-08,0.05149644691266709,0.01419522246813707
2021-11-15,-0.02545757199199059,-0.031043108636774
2021-11-22,-0.004844017171925521,-0.007880740711984163
2021-11-29,-0.014294777520525916,0.021902237178044938
