datas,variacao_carteira,variacao_benchmark
2021-09-27,0.02535185499976236,0.017300414489097134
2021-10-04,-0.012073298779664397,-0.0005934455270150575
2021-10-11,0.026220586135999067,0.01607671446549799
2021-10-18,-0.04329882750224136,-0.07284098144739941
2021-10-25,-0.04249927474442446,-0.026312818679561232
2021-11-01,-0.009850235268390933,0.012655293003844893
2021-11-08,0.051961150269290685,0.01419522246813707
2021-11-15,-0.02572082972355931,-0.031043108636774
2021-11-22,-0.008511796815341054,-0.007880740711984163
2021-11-29,-0.012204632606377386,0.021902237178044938
