datas,variacao_carteira,variacao_benchmark
jan21,-0.060324801386960954,-0.02534782900927544
fev21,-0.08841416794411044,-0.04394706889211333
mar21,0.07927849116960466,0.05996219419099204
abr21,-0.02189308439030732,0.01928946195260793
mai21,0.07185808541596328,0.06107556893174501
jun21,-0.026415848281990863,0.004626915336956694
jul21,-0.06849246453150534,-0.03943944101828047
ago21,-0.06632576493433885,-0.024810554748241013
set21,-0.10355036816645162,-0.06577828659937875
out21,-0.05013512391624102,-0.06739052081456118
nov21,-0.02264760595774902,-0.015447185887899222
dez21,-0.022039689444160623,0.028513677930845013
