datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.07498643332248868,-0.02534782900927544
2021-02-01,-0.08865575780096586,-0.04394706889211333
2021-03-01,0.06887681660717859,0.05996219419099204
2021-04-01,-0.010347893562403121,0.01928946195260793
2021-05-01,0.06157241314840811,0.06107556893174501
2021-06-01,-0.017250357503411144,0.004626915336956694
2021-07-01,-0.02092404208266675,-0.03943944101828047
2021-08-01,-0.03645249914350431,-0.024810554748241013
2021-09-01,-0.09911187985357597,-0.06577828659937875
2021-10-01,-0.1330068449778252,-0.06739052081456118
2021-11-01,-0.04548474545731393,-0.015447185887899222
2021-12-01,-0.030951591797588926,0.028513677930845013
