datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.03334138202381334,-0.02534782900927544
2021-02-01,-0.05063521010968487,-0.04394706889211333
2021-03-01,0.04394493817424015,0.05996219419099204
2021-04-01,0.04275908880382048,0.01928946195260793
2021-05-01,0.07554308569579442,0.06107556893174501
2021-06-01,0.0046269153369566905,0.004626915336956694
2021-07-01,-0.04831245465821224,-0.03943944101828047
2021-08-01,-0.05757289061353489,-0.024810554748241013
2021-09-01,-0.126300137486843,-0.06577828659937875
2021-10-01,-0.06739052081456119,-0.06739052081456118
2021-11-01,-0.005437078170882979,-0.015447185887899222
2021-12-01,0.028513677930845,0.028513677930845013
