datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.07184376140080613,-0.02534782900927544
2021-02-01,-0.10930282562964984,-0.04394706889211333
2021-03-01,0.0646460440005795,0.05996219419099204
2021-04-01,-0.03758925973146172,0.01928946195260793
2021-05-01,0.06002160109910346,0.06107556893174501
2021-06-01,-0.021894066297340326,0.004626915336956694
2021-07-01,-0.048511809103618686,-0.03943944101828047
2021-08-01,-0.047005726575233324,-0.024810554748241013
2021-09-01,-0.0851144332922123,-0.06577828659937875
2021-10-01,-0.0974657953434799,-0.06739052081456118
2021-11-01,-0.04097973134401462,-0.015447185887899222
2021-12-01,-0.040175955078168485,0.028513677930845013
