datas,variacao_carteira,variacao_benchmark
2021-01-01,-0.02928641064056723,-0.02534782900927544
2021-02-01,-0.0781408918034218,-0.04394706889211333
2021-03-01,0.04050126845286441,0.05996219419099204
2021-04-01,0.0332317089829183,0.01928946195260793
2021-05-01,0.0915738601725371,0.06107556893174501
2021-06-01,0.02605526300499402,0.004626915336956694
2021-07-01,-0.07064999017416987,-0.03943944101828047
2021-08-01,-0.050066639542302824,-0.024810554748241013
2021-09-01,-0.09997210951068722,-0.06577828659937875
2021-10-01,-0.029701501781780465,-0.06739052081456118
2021-11-01,0.021096605943697312,-0.015447185887899222
2021-12-01,0.022701042692717242,0.028513677930845013
