data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,57.70000076293945,52.83000183105469,54.2400016784668,49.16767501831055,-0.0935163440854014
2020-02-01,59.79999923706055,52.31999969482422,55.040000915527344,46.74800491333008,-0.1506539946269879
2020-03-01,60.439998626708984,32.970001220703125,54.040000915527344,33.452396392822266,-0.3809697293470924
2020-04-01,47.88999938964844,35.099998474121094,36.4900016784668,40.38182067871094,0.10665439356613544
2020-05-01,47.75,38.09000015258789,45.630001068115234,41.58540344238281,-0.08863899914652107
2020-06-01,50.869998931884766,45.65999984741211,47.52000045776367,43.992557525634766,-0.07423070071861927
2020-07-01,51.0099983215332,45.369998931884766,49.33000183105469,43.14296340942383,-0.12542141074351099
2020-08-01,50.380001068115234,42.599998474121094,49.150001525878906,38.92159652709961,-0.2081058938196318
2020-09-01,45.970001220703125,39.900001525878906,43.810001373291016,36.77745819091797,-0.1605236923516846
2020-10-01,44.459999084472656,39.2599983215332,41.290000915527344,37.10694885253906,-0.10130908138137677
2020-11-01,48.45000076293945,41.54999923706055,41.66999816894531,41.087459564208984,-0.013979808743319473
2020-12-01,51.7400016784668,45.599998474121094,46.86000061035156,45.88723373413086,-0.02075900263658586
