data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,27.1200008392334,23.520000457763672,23.719999313354492,22.66419792175293,-0.04451102117052509
2020-02-01,30.0,25.040000915527344,25.059999465942383,23.947927474975586,-0.04437637728117874
2020-03-01,29.030000686645508,11.359999656677246,26.299999237060547,13.361660957336426,-0.4919520401161118
2020-04-01,20.15999984741211,13.569999694824219,14.210000038146973,17.267099380493164,0.21513718044611957
2020-05-01,21.600000381469727,17.920000076293945,19.100000381469727,17.5654296875,-0.08034401378643548
2020-06-01,21.5,18.239999771118164,19.450000762939453,19.17461585998535,-0.014158606280305514
2020-07-01,22.399999618530273,19.90999984741211,21.309999465942383,19.355422973632812,-0.09172109532116002
2020-08-01,25.829999923706055,20.420000076293945,21.399999618530273,21.85056495666504,0.021054455428336588
2020-09-01,24.700000762939453,20.93000030517578,24.329999923706055,19.724285125732422,-0.1893018829599762
2020-10-01,23.649999618530273,21.049999237060547,21.889999389648438,19.06318473815918,-0.12913726497525763
2020-11-01,27.360000610351562,21.049999237060547,21.049999237060547,23.699932098388672,0.12588755141913086
2020-12-01,27.399999618530273,24.260000228881836,26.309999465942383,25.152572631835938,-0.0439918988065623
