data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,7.60099983215332,6.736999988555908,6.9070000648498535,5.409915924072266,-0.21674882390639327
2020-02-01,7.870999813079834,6.829999923706055,7.339000225067139,5.2839155197143555,-0.28002243389139325
2020-03-01,7.744999885559082,4.2210001945495605,7.21999979019165,3.9421210289001465,-0.4539998416266567
2020-04-01,6.053999900817871,4.8480000495910645,5.199999809265137,4.008436679840088,-0.22914676406371645
2020-05-01,6.613999843597412,5.22599983215332,5.440000057220459,4.664228439331055,-0.14260507531791847
2020-06-01,6.809999942779541,6.047999858856201,6.328999996185303,4.4814910888671875,-0.2919116619421188
2020-07-01,6.735000133514404,5.864999771118164,6.177999973297119,4.891177654266357,-0.20829108523676493
2020-08-01,6.7789998054504395,5.841000080108643,6.745999813079834,4.552227973937988,-0.32519595314668354
2020-09-01,6.75,6.078000068664551,6.263999938964844,4.569175720214844,-0.270565810227335
2020-10-01,6.854000091552734,6.013999938964844,6.190999984741211,4.550755500793457,-0.2649401531239573
2020-11-01,7.072999954223633,6.176000118255615,6.176000118255615,5.0304412841796875,-0.18548555896068958
2020-12-01,7.677000045776367,6.7129998207092285,6.8520002365112305,5.521915912628174,-0.19411621102924587
