data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,54.54999923706055,47.40999984741211,47.40999984741211,52.25080108642578,0.1021050675932012
2020-02-01,56.279998779296875,47.060001373291016,53.650001525878906,48.2659797668457,-0.10035454997025745
2020-03-01,51.599998474121094,20.610000610351562,48.959999084472656,25.623641967773438,-0.4766412898912858
2020-04-01,38.189998626708984,22.510000228881836,25.399999618530273,33.39330291748047,0.3146969849999043
2020-05-01,39.56999969482422,26.309999465942383,34.189998626708984,37.58333206176758,0.09924930012742808
2020-06-01,43.720001220703125,37.310001373291016,38.400001525878906,39.95671081542969,0.040539302804497766
2020-07-01,53.0,40.61000061035156,40.75,49.83634567260742,0.22297780791674654
2020-08-01,52.56999969482422,46.38999938964844,51.11000061035156,47.20359420776367,-0.07643135112380936
2020-09-01,60.290000915527344,48.529998779296875,48.650001525878906,55.46397399902344,0.14006109474672684
2020-10-01,66.22000122070312,55.25,56.400001525878906,59.48871612548828,0.054764441773855824
2020-11-01,70.0,60.68000030517578,60.68000030517578,65.90032958984375,0.08603047558361158
2020-12-01,69.29000091552734,62.209999084472656,67.94999694824219,67.59635162353516,-0.005204493606915162
