data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,62.828521728515625,54.67414474487305,55.849632263183594,54.04887390136719,-0.03224297616375671
2020-02-01,58.84851837158203,47.53790283203125,58.783729553222656,45.059226989746094,-0.23347451187237836
2020-03-01,51.0828857421875,21.362438201904297,50.073997497558594,29.033159255981445,-0.420194897413633
2020-04-01,44.98329544067383,29.600120544433594,30.35909652709961,39.16162109375,0.2899468552627363
2020-05-01,42.20655059814453,32.524959564208984,41.51236343383789,39.35737609863281,-0.05191194037023889
2020-06-01,45.13138961791992,38.32836151123047,41.65119934082031,39.68314743041992,-0.047250786088927785
2020-07-01,48.59306716918945,41.641944885253906,42.012176513671875,45.00590515136719,0.07125859420116151
2020-08-01,49.2965087890625,40.02217483520508,47.315765380859375,38.86595916748047,-0.17858331457525364
2020-09-01,41.39203643798828,35.77375411987305,40.28133773803711,35.14408874511719,-0.12753422009788143
2020-10-01,39.70747756958008,36.042171478271484,36.74561309814453,35.233131408691406,-0.041160877773719816
2020-11-01,41.425537109375,36.15324020385742,36.62528991699219,38.8957405090332,0.06199133432627511
2020-12-01,42.849449157714844,39.73758316040039,40.76544189453125,41.06678009033203,0.007392001209760129
