data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,28.54996109008789,24.47032356262207,27.17505645751953,22.54597282409668,-0.17034311007445768
2020-02-01,26.198347091674805,22.314048767089844,24.78587532043457,20.938791275024414,-0.1552127570914734
2020-03-01,23.35086441040039,12.997746467590332,22.952667236328125,14.28148365020752,-0.3777854441420372
2020-04-01,18.231403350830078,13.688955307006836,15.02629566192627,14.493215560913086,-0.03547648156317765
2020-05-01,16.97520637512207,13.314048767089844,15.826445579528809,14.355560302734375,-0.09293844719606494
2020-06-01,19.5289249420166,15.528924942016602,15.611570358276367,15.697550773620605,0.005507480245166774
2020-07-01,20.082643508911133,17.157024383544922,17.20661163330078,17.033384323120117,-0.010067485329035319
2020-08-01,18.801652908325195,16.760330200195312,18.735536575317383,15.757102966308594,-0.15897242104785217
2020-09-01,18.545454025268555,15.859503746032715,17.39669418334961,14.759254455566406,-0.1516057993539657
2020-10-01,19.42148780822754,15.884297370910645,16.07438087463379,15.343308448791504,-0.04548059620734479
2020-11-01,21.446279525756836,16.661157608032227,16.661157608032227,18.512178421020508,0.11109797149364442
2020-12-01,23.355371475219727,20.438016891479492,20.48760223388672,20.6945743560791,0.01010231064765835
