data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,10.829999923706055,6.849999904632568,10.1899995803833,6.554826259613037,-0.3567393003399442
2020-02-01,7.460000038146973,5.75,7.349999904632568,5.948548793792725,-0.19067362299644863
2020-03-01,7.21999979019165,1.9299999475479126,7.019999980926514,3.0577473640441895,-0.5644234512318871
2020-04-01,5.150000095367432,2.6700000762939453,3.2300000190734863,4.041849613189697,0.25134662208116243
2020-05-01,4.71999979019165,2.9600000381469727,4.599999904632568,3.5673718452453613,-0.22448436539037053
2020-06-01,6.239999771118164,4.059999942779541,4.119999885559082,4.569047451019287,0.10899213056635063
2020-07-01,6.050000190734863,5.130000114440918,5.239999771118164,4.63764762878418,-0.11495270393980349
2020-08-01,5.630000114440918,4.659999847412109,5.289999961853027,4.336731433868408,-0.180201991466688
2020-09-01,5.159999847412109,4.329999923706055,4.920000076293945,3.938460350036621,-0.19949994126761922
2020-10-01,4.929999828338623,3.9200000762939453,4.46999979019165,3.584441661834717,-0.19811144740992603
2020-11-01,5.5,3.799999952316284,4.050000190734863,4.531441688537598,0.11887443830351473
2020-12-01,5.420000076293945,4.880000114440918,5.179999828338623,4.5137410163879395,-0.1286213965308899
