data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,38.689998626708984,34.310001373291016,35.54999923706055,27.084341049194336,-0.23813385005760676
2020-02-01,39.61000061035156,33.81999969482422,38.310001373291016,25.145191192626953,-0.3436389900482309
2020-03-01,39.099998474121094,22.18000030517578,35.529998779296875,19.0163631439209,-0.4647800788836046
2020-04-01,31.299999237060547,25.1299991607666,25.989999771118164,20.552106857299805,-0.20923020245122556
2020-05-01,33.61000061035156,27.6200008392334,29.040000915527344,22.823881149291992,-0.21405370421016984
2020-06-01,34.099998474121094,29.3799991607666,32.0,23.133262634277344,-0.277085542678833
2020-07-01,33.099998474121094,29.920000076293945,30.850000381469727,23.69160270690918,-0.23203881964488693
2020-08-01,32.0099983215332,28.350000381469727,31.799999237060547,22.935955047607422,-0.27874353465778506
2020-09-01,30.670000076293945,27.260000228881836,28.979999542236328,21.994253158569336,-0.24105405431376056
2020-10-01,29.889999389648438,27.030000686645508,27.540000915527344,22.241653442382812,-0.1923873383082303
2020-11-01,31.8799991607666,27.719999313354492,27.8700008392334,25.018863677978516,-0.10230129441694366
2020-12-01,33.13999938964844,29.829999923706055,31.34000015258789,25.97652244567871,-0.17113840717279932
