data,maxima,minima,abertura,fechamento_adj,variacao
2020-01-01,19.3799991607666,17.899999618530273,18.059999465942383,18.296056747436523,0.01307072472174201
2020-02-01,19.540000915527344,15.649999618530273,18.3700008392334,16.24769401550293,-0.11553112285100119
2020-03-01,17.34000015258789,7.519999980926514,16.06999969482422,9.92362117767334,-0.3824753350263278
2020-04-01,11.069999694824219,8.600000381469727,9.699999809265137,9.983283042907715,0.029204457650813028
2020-05-01,10.609999656677246,7.710000038146973,10.039999961853027,9.754582405090332,-0.028428043610272822
2020-06-01,12.199999809265137,9.520000457763672,9.75,10.023056983947754,0.02800584450746194
2020-07-01,11.699999809265137,9.899999618530273,10.130000114440918,9.844073295593262,-0.028225746852662967
2020-08-01,11.329999923706055,9.140000343322754,10.010000228881836,9.22757625579834,-0.07816423128802431
2020-09-01,10.180000305175781,8.300000190734863,9.420000076293945,8.332660675048828,-0.11542881023764308
2020-10-01,9.800000190734863,7.909999847412109,8.40999984741211,8.113903045654297,-0.03520770596077076
2020-11-01,10.449999809265137,7.889999866485596,8.15999984741211,9.734695434570312,0.19297740399561497
2020-12-01,10.989999771118164,9.760000228881836,9.949999809265137,9.844073295593262,-0.01064588097511715
